""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene"	"count"	"sca.t"	"sca.P.Value"	"sca.adj.pval"	"name"
"ENSP00000352257.4"	0.047170174759233	-0.0204483990735285	0.968304387126834	0.339032503552503	0.911333697322644	-5.26940789379285	"ENSP00000352257.4"	25	1.00166332593434	0.322809316123242	0.896602377942211	"XRCC6"
"ENSP00000358464.5"	-0.0556418490798457	0.0172417181669745	-1.01163773164943	0.318127728383992	0.90290562786055	-5.23139204642386	"ENSP00000358464.5"	2	-1.000583139636	0.323324715317719	0.896602377942211	"SHOC2"
"ENSP00000428456.1"	-0.0616860540532368	-0.0190394362019609	-0.996253625188503	0.325446584244466	0.903367940406644	-5.24506809483293	"ENSP00000428456.1"	3	-0.999302188895859	0.323936629437179	0.896602377942211	"STAU2"
"ENSP00000432988.1"	-0.386507956887176	-0.383435161930821	-0.995922284294245	0.325605460253548	0.903367940406644	-5.24536047447297	"ENSP00000432988.1"	1	-0.999041160408262	0.324061419684893	0.896602377942211	"MBP"
"ENSP00000348442.3"	-0.03777573267932	0.0198275349154484	-0.949633268154468	0.348316387386551	0.911333697322644	-5.28530258535036	"ENSP00000348442.3"	20	-0.998788715362918	0.324182137395138	0.896602377942211	"PSMD12"
"ENSP00000321388.5"	-0.112506500688811	0.146830237553369	-1.00559681589467	0.320988166502442	0.90290562786055	-5.23678579833275	"ENSP00000321388.5"	1	-0.998764957303383	0.324193499924412	0.896602377942211	"ASB4"
"ENSP00000343701.6"	0.0849326661564164	-0.10034003628553	1.01252920648466	0.31770708050408	0.90290562786055	-5.23059349993886	"ENSP00000343701.6"	1	0.997342346716253	0.324874369125659	0.89764727737892	"KPNA1"
"ENSP00000354742.4"	0.089160986998063	-0.100313935986935	1.00944633009249	0.319163366921249	0.90290562786055	-5.23335219906346	"ENSP00000354742.4"	1	0.996143719266875	0.325448789268572	0.897665519122217	"IPO9"
"ENSP00000200639.4"	0.0659445368514479	0.149093245173922	0.981378839847367	0.332630637564165	0.906395536766382	-5.25810335457669	"ENSP00000200639.4"	6	0.995325420423349	0.325841338186561	0.897665519122217	"LAMP2"
"ENSP00000437606.2"	0.0347122488861476	0.00460948611353332	0.941279557474727	0.352524043786027	0.911333697322644	-5.29231907600733	"ENSP00000437606.2"	11	0.995291348115772	0.325857690066787	0.897665519122217	"COPS3"
"ENSP00000377865.1"	-0.0555278533312662	0.0357661587351364	-0.971568392866236	0.337426641017189	0.911082689783877	-5.26659917158463	"ENSP00000377865.1"	8	-0.993084782911859	0.326917839391452	0.897665519122217	"RPL23"
"ENSP00000296824.2"	0.09401727633661	0.0351931746083633	0.986475491469798	0.330157208275546	0.906325904459841	-5.2536578407071	"ENSP00000296824.2"	4	0.992757619676978	0.327075223758276	0.897665519122217	"CCDC127"
"ENSP00000300574.2"	0.061520895190778	0.0782114514579806	0.989358948370095	0.328763350964605	0.904316161693992	-5.25113313838388	"ENSP00000300574.2"	3	0.992394685607914	0.327249875795699	0.897665519122217	"CRK"
"ENSP00000297632.6"	-0.132357603226593	-0.0400360323678942	-0.988016633979022	0.329411728796925	0.905118312334409	-5.25230930983767	"ENSP00000297632.6"	3	-0.99180585816881	0.327533366698589	0.897665519122217	"TMEM65"
"ENSP00000362261.3"	-0.0873637571710328	-0.0225701937281425	-1.00548422577698	0.321041644506443	0.90290562786055	-5.23688603781832	"ENSP00000362261.3"	1	-0.991670554602399	0.327598531993913	0.897665519122217	"TRAPPC3"
"ENSP00000284767.8"	-0.0925934508925782	0.0375509067901035	-0.979985622069089	0.333308933350532	0.906547234167819	-5.25931479160891	"ENSP00000284767.8"	24	-0.991649825035661	0.327608516600647	0.897665519122217	"PDLIM3"
"ENSP00000368228.3"	-0.127028209223695	-0.152717776533132	-0.995150296132633	0.325975827485369	0.903367940406644	-5.24604133131731	"ENSP00000368228.3"	1	-0.990858598542158	0.327989772386885	0.897879580231011	"GK"
"ENSP00000237889.4"	0.0659515904762649	8.61079318699057e-05	0.973297316274279	0.336578088533144	0.911082689783877	-5.26510778715455	"ENSP00000237889.4"	8	0.989670342472477	0.328562900526009	0.898618016027735	"NDUFB3"
"ENSP00000395196.2"	-0.124656547643549	0.0129907313853656	-0.982038294095275	0.332309902078864	0.906395536766382	-5.25752937597224	"ENSP00000395196.2"	4	-0.987295316405442	0.329710462161205	0.899435781771305	"EARS2"
"ENSP00000262177.4"	-0.100395102787435	-0.0233357873006971	-0.996480736783139	0.325337715865557	0.903367940406644	-5.2448676355393	"ENSP00000262177.4"	1	-0.987242154880374	0.329736179514462	0.899435781771305	"DNAJB6"
"ENSP00000352219.3"	0.0998997170482971	-0.0390923981895272	0.97914969366104	0.333716355005539	0.906547234167819	-5.26004087126468	"ENSP00000352219.3"	5	0.986478738698632	0.330105637739467	0.899435781771305	"BCS1L"
"ENSP00000262056.9"	-0.0546533152434165	0.0529166818551587	-0.968498957711676	0.338936633797313	0.911333697322644	-5.26924071374848	"ENSP00000262056.9"	6	-0.986466344512227	0.3301116382518	0.899435781771305	"EIF4B"
"ENSP00000411461.2"	-0.190880747799166	-0.264160536305564	-0.983433695237784	0.331631912926716	0.906395536766382	-5.25631364004488	"ENSP00000411461.2"	1	-0.983832153834191	0.331388619359019	0.899435781771305	"PANX1"
"ENSP00000343190.3"	-0.0915870015076173	0.0697248743352363	-0.994402611563411	0.326334806291394	0.903367940406644	-5.2467002788072	"ENSP00000343190.3"	1	-0.982641389613915	0.331966956577485	0.899435781771305	"PPCDC"
"ENSP00000502703.1"	0.0392995504011008	0.000361357055429848	0.948083318371806	0.34909455916612	0.911333697322644	-5.28660886998776	"ENSP00000502703.1"	7	0.982097016351565	0.332231576643969	0.899435781771305	"UBE3A"
"ENSP00000370589.3"	-0.0886435582155823	-0.021083254374855	-0.983147330004816	0.331770974462678	0.906395536766382	-5.2565632672315	"ENSP00000370589.3"	2	-0.981569254116683	0.332488257305328	0.899435781771305	"NOP56"
"ENSP00000188376.5"	-0.0944917457232565	-0.00583911104399207	-0.970303285382984	0.338048458636811	0.911333697322644	-5.26768887530854	"ENSP00000188376.5"	40	-0.980792618813891	0.332866221130754	0.899435781771305	"SLC25A3"
"ENSP00000462500.1"	-0.149189379650858	-0.156449577094546	-0.978751506041738	0.333910544387944	0.906547234167819	-5.26038652744719	"ENSP00000462500.1"	2	-0.98076568230845	0.33287933544843	0.899435781771305	"MPDU1"
"ENSP00000292123.4"	-0.0532279221053413	0.0570384240575111	-1.0252618230211	0.311740497429507	0.90290562786055	-5.2191159395976	"ENSP00000292123.4"	1	-0.980646635741956	0.332937298660046	0.899435781771305	"SAFB"
"ENSP00000297440.6"	-0.10224258362986	0.0778354892630934	-0.980236530775611	0.333186708568247	0.906547234167819	-5.25909674039255	"ENSP00000297440.6"	2	-0.980054503673806	0.333225705609642	0.899435781771305	"DNAAF5"
"ENSP00000326227.8"	0.133882406540807	-0.0348564212098534	0.982315322937548	0.332175226930704	0.906395536766382	-5.25728814577914	"ENSP00000326227.8"	1	0.979076581262901	0.333702384562778	0.899435781771305	"GANC"
"ENSP00000382250.2"	-0.0898870725114243	0.0775972885590335	-0.991112806727983	0.327917482507334	0.904316161693992	-5.24959409008623	"ENSP00000382250.2"	1	-0.978909680387016	0.333783784466794	0.899435781771305	"MRPS6"
