	source	target	category	correlation	pvalue	padj
2032916	ENSG00000132155	ENSP00000281031.4	115	-0.7565891472868217	2.837832634219439e-09	7.310553975247546e-07
2032922	ENSG00000132155	ENSP00000423673.1	115	-0.7565891472868217	2.837832634219439e-09	7.310553975247546e-07
2032955	ENSG00000132155	ENSP00000492163.1	115	-0.8097251585623678	2.8263261308714597e-11	2.026068054181401e-08
2033002	ENSG00000132155	ENSP00000238688.5	115	-0.6949964763918252	1.654556328391155e-07	1.634912342543881e-05
2033006	ENSG00000132155	ENSP00000253452.2	115	-0.7609584214235376	2.032965631480384e-09	5.659699158186059e-07
2033032	ENSG00000132155	ENSP00000358737.3	115	-0.7732205778717407	7.668462588743331e-10	2.665543193361316e-07
2033044	ENSG00000132155	ENSP00000256441.4	115	-0.772093023255814	8.408708941711186e-10	2.862617940472046e-07
2033059	ENSG00000132155	ENSP00000301729.4	115	-0.7880197322057787	2.1745942290157192e-10	1.0021236625163425e-07
2033064	ENSG00000132155	ENSP00000356972.3	115	-0.7623678646934461	1.8228369430956102e-09	5.202386635714562e-07
2033068	ENSG00000132155	ENSP00000260665.7	115	-0.7906976744186046	1.7127978074307855e-10	8.318451738540094e-08
2033103	ENSG00000132155	ENSP00000381785.3	115	-0.7919661733615222	1.5278254872035394e-10	7.60666304507714e-08
2033118	ENSG00000132155	ENSP00000355518.4	115	-0.7902446390818484	2.9449414357673395e-10	1.270417456407479e-07
2033140	ENSG00000132155	ENSP00000155674.5	115	-0.7567300916138125	2.8077673602563784e-09	7.252606236643259e-07
2033155	ENSG00000132155	ENSP00000377446.2	115	-0.750246652572234	4.549680194558679e-09	1.050985058908371e-06
2033161	ENSG00000132155	ENSP00000216254.4	115	-0.7615221987315011	1.946327711575049e-09	5.473546234060324e-07
2033789	ENSG00000132155	ENSG00000064607	115	0.7093727977448908	7.0342519027399e-08	8.524061847642649e-06
2034018	ENSG00000132155	ENSG00000090863	115	0.7647639182522903	1.51164225080937e-09	4.50418061076642e-07
2034077	ENSG00000132155	ENSG00000100227	115	0.8109936575052855	2.4887006331598343e-11	1.8359107797836483e-08
2034092	ENSG00000132155	ENSG00000100485	115	0.7123326286116983	5.86106762784527e-08	7.412866346769051e-06
2034294	ENSG00000132155	ENSG00000107758	115	0.8658210007047217	3.2863100143106634e-14	9.259199591331875e-11
2034505	ENSG00000132155	ENSG00000115307	115	0.852431289640592	2.1129764897900495e-13	4.1415048319745397e-10
2034728	ENSG00000132155	ENSG00000124222	115	0.731923890063425	1.6504536746269056e-08	2.817979920144328e-06
2055356	ENSG00000132429	ENSP00000377770.1	115	-0.6460887949260042	2.1720709897782658e-06	0.0001153036457582
2055361	ENSG00000132429	ENSP00000418842.3	115	-0.570401691331924	5.290919253082183e-05	0.0012903189382236
2055364	ENSG00000132429	ENSP00000496880.1	115	-0.6425651867512332	2.5693982796748465e-06	0.0001309790963094
2055372	ENSG00000132429	ENSP00000266544.5	115	-0.6198731501057082	7.217605295521869e-06	0.0002863710162696
2055381	ENSG00000132429	ENSP00000268668.6	115	-0.5963354474982382	1.940356806030805e-05	0.0006048368866238
2055390	ENSG00000132429	ENSP00000359346.1	115	-0.6124031007751938	9.964359459959e-06	0.0003654519954886
2055395	ENSG00000132429	ENSP00000297564.2	115	-0.5940803382663847	2.1245387687946668e-05	0.0006476498819083
2055397	ENSG00000132429	ENSP00000292907.3	115	-0.6342494714587738	3.787912261213489e-06	0.0001757814353514
2055398	ENSG00000132429	ENSP00000330737.2	115	-0.5715292459478506	5.073989597871811e-05	0.0012501470471218
2055402	ENSG00000132429	ENSP00000296684.5	115	-0.6171952078928823	8.109925508230843e-06	0.0003127855240535
2055405	ENSG00000132429	ENSP00000419656.1	115	-0.586892177589852	2.8238579233807657e-05	0.0008029714905548
2055408	ENSG00000132429	ENSP00000263774.4	115	-0.609584214235377	1.122987144737806e-05	0.0004000138456383
2055411	ENSG00000132429	ENSP00000419578.1	115	-0.6319943622269204	4.200109411489937e-06	0.0001900318703414
2055417	ENSG00000132429	ENSP00000397760.1	115	-0.6028188865398167	1.4893003949449411e-05	0.0004951440502619
2055418	ENSG00000132429	ENSP00000252711.2	115	-0.6372093023255814	3.3034920844253807e-06	0.0001584291716247
2055423	ENSG00000132429	ENSP00000281031.4	115	-0.5653276955602536	6.375760946418011e-05	0.0014852021636457
2055428	ENSG00000132429	ENSP00000423673.1	115	-0.6121212121212121	1.0084734510052778e-05	0.0003688246035195
2055456	ENSG00000132429	ENSP00000492163.1	115	-0.6528541226215644	1.5637090181372465e-06	8.983702082468009e-05
2055496	ENSG00000132429	ENSP00000238688.5	115	-0.6219873150105708	6.57800534133343e-06	0.000266920055451
2055499	ENSG00000132429	ENSP00000253452.2	115	-0.6229739252995067	6.297767109063486e-06	0.0002582290467568
2055523	ENSG00000132429	ENSP00000358737.3	115	-0.5936575052854123	2.160807235242781e-05	0.0006559882584832
2055534	ENSG00000132429	ENSP00000256441.4	115	-0.5954897815362932	2.007636300869356e-05	0.0006206307922996
2055546	ENSG00000132429	ENSP00000301729.4	115	-0.6845665961945032	2.985736776314335e-07	2.558754914433336e-05
2055551	ENSG00000132429	ENSP00000356972.3	115	-0.5747709654686399	4.4947458406540464e-05	0.0011407840803447
2055555	ENSG00000132429	ENSP00000260665.7	115	-0.6494714587737844	1.844821673705605e-06	0.0001018340955259
2055584	ENSG00000132429	ENSP00000381785.3	115	-0.6586328400281889	1.1733285200959129e-06	7.223953177325669e-05
2055596	ENSG00000132429	ENSP00000355518.4	115	-0.6522198731501057	2.1522677423141783e-06	0.0001146385950172
2055615	ENSG00000132429	ENSP00000155674.5	115	-0.6397463002114164	2.93450735893874e-06	0.0001448336626031
2055627	ENSG00000132429	ENSP00000377446.2	115	-0.6387596899224807	3.073224457906098e-06	0.0001499719751371
2055633	ENSG00000132429	ENSP00000216254.4	115	-0.6097251585623679	1.116324268950932e-05	0.0003982196161915
2056104	ENSG00000132429	ENSG00000064607	115	0.6690627202255109	6.876893515075289e-07	4.8137105756196345e-05
2056338	ENSG00000132429	ENSG00000090863	115	0.7209302325581395	3.405100435937342e-08	4.899405012175446e-06
2056396	ENSG00000132429	ENSG00000100227	115	0.6739957716701903	5.301903477280939e-07	3.951286588811389e-05
2056410	ENSG00000132429	ENSG00000100485	115	0.8696264975334742	1.8668004317582643e-14	5.876153370644149e-11
2056610	ENSG00000132429	ENSG00000107758	115	0.7898520084566596	1.8475914081939887e-10	8.826217874848393e-08
2056834	ENSG00000132429	ENSG00000115307	115	0.7358703312191684	1.2616750334933733e-08	2.2947440030553463e-06
2057078	ENSG00000132429	ENSG00000124222	115	0.75461592670895	3.2917103455143196e-09	8.189775339639628e-07
2057250	ENSG00000132429	ENSG00000132155	115	0.7758985200845666	6.148070492299644e-10	2.248553539867189e-07
2607334	ENSG00000140391	ENSP00000377770.1	115	-0.8300211416490486	3.2670802975311506e-12	3.688975354562169e-09
2607338	ENSG00000140391	ENSP00000418842.3	115	-0.7705426356589147	9.536507502245871e-10	3.156009510194847e-07
2607342	ENSG00000140391	ENSP00000496880.1	115	-0.8233967582804793	6.808080435955605e-12	6.5869202974356424e-09
2607350	ENSG00000140391	ENSP00000266544.5	115	-0.7960535588442565	1.0514643938412657e-10	5.6793971225992685e-08
2607359	ENSG00000140391	ENSP00000268668.6	115	-0.8025369978858351	5.7112746888154815e-11	3.5209724439090776e-08
2607369	ENSG00000140391	ENSP00000359346.1	115	-0.7705426356589147	9.536507502245871e-10	3.156009510194847e-07
2607374	ENSG00000140391	ENSP00000297564.2	115	-0.7940803382663847	1.2606352071404585e-10	6.545101805216936e-08
2607377	ENSG00000140391	ENSP00000292907.3	115	-0.7649048625792813	1.4949857154647242e-09	4.465107188008607e-07
2607378	ENSG00000140391	ENSP00000330737.2	115	-0.7656095842142354	1.4142533127364971e-09	4.279547045910734e-07
2607382	ENSG00000140391	ENSP00000296684.5	115	-0.7959126145172657	1.0652491251594781e-10	5.7378966485259104e-08
2607386	ENSG00000140391	ENSP00000419656.1	115	-0.7829457364341085	3.3869000772374737e-10	1.415181489327279e-07
2607389	ENSG00000140391	ENSP00000263774.4	115	-0.7775898520084567	5.33886514596085e-10	2.0150996722472546e-07
2607392	ENSG00000140391	ENSP00000419578.1	115	-0.8111346018322761	2.453625813907449e-11	1.8148479065038457e-08
2607399	ENSG00000140391	ENSP00000397760.1	115	-0.7945031712473574	1.2127648837720843e-10	6.34787030940619e-08
2607400	ENSG00000140391	ENSP00000252711.2	115	-0.8101479915433403	2.7092647212610507e-11	1.9607123852333512e-08
2607405	ENSG00000140391	ENSP00000281031.4	115	-0.7689922480620155	1.0805066342289951e-09	3.475905938207554e-07
2607411	ENSG00000140391	ENSP00000423673.1	115	-0.7798449612403101	4.414657433572952e-10	1.738086785786966e-07
2607444	ENSG00000140391	ENSP00000492163.1	115	-0.7792811839323467	4.6304696757501034e-10	1.8035124598828079e-07
2607490	ENSG00000140391	ENSP00000238688.5	115	-0.7637773079633544	1.6332028297776442e-09	4.778644996486586e-07
2607494	ENSG00000140391	ENSP00000253452.2	115	-0.8119802677942213	2.2527578551162316e-11	1.6957014694737057e-08
2607522	ENSG00000140391	ENSP00000358737.3	115	-0.7756166314305849	6.293648151162088e-10	2.2890338171961497e-07
2607533	ENSG00000140391	ENSP00000256441.4	115	-0.702184637068358	1.0856019178065025e-07	1.1862592757945697e-05
2607549	ENSG00000140391	ENSP00000301729.4	115	-0.788583509513742	2.0685979025961016e-10	9.63696813106191e-08
2607555	ENSG00000140391	ENSP00000356972.3	115	-0.7486962649753348	5.095300977530486e-09	1.1463756634141797e-06
2607559	ENSG00000140391	ENSP00000260665.7	115	-0.8284707540521494	3.890445915412879e-12	4.238516517825192e-09
2607592	ENSG00000140391	ENSP00000381785.3	115	-0.8083157152924595	3.2518561861152756e-11	2.2634582619304456e-08
2607605	ENSG00000140391	ENSP00000355518.4	115	-0.8042887345212927	8.213533879189749e-11	4.683813633238011e-08
2607629	ENSG00000140391	ENSP00000155674.5	115	-0.7742071881606766	7.07135479089037e-10	2.5039095612080657e-07
2607642	ENSG00000140391	ENSP00000377446.2	115	-0.7880197322057787	2.1745942290157192e-10	1.0021236625163425e-07
2607649	ENSG00000140391	ENSP00000216254.4	115	-0.7760394644115575	6.076472683060763e-10	2.227895794268365e-07
2608329	ENSG00000140391	ENSG00000064607	115	0.7461592670894996	6.122119584637812e-09	1.3190907390186118e-06
2608522	ENSG00000140391	ENSG00000090863	115	0.7271317829457364	2.2727657296508605e-08	3.599381129708686e-06
2608576	ENSG00000140391	ENSG00000100227	115	0.6074700493305144	1.2274181749882503e-05	0.0004278484898716
2608589	ENSG00000140391	ENSG00000100485	115	0.8195912614517266	1.0239774193261144e-11	9.080979253420982e-09
2608774	ENSG00000140391	ENSG00000107758	115	0.8436927413671599	6.466294453782658e-13	1.0111152300184068e-09
2608965	ENSG00000140391	ENSG00000115307	115	0.8214235377026076	8.422897931812149e-12	7.789981719922759e-09
2609174	ENSG00000140391	ENSG00000124222	115	0.6770965468639888	4.490882803341133e-07	3.486172094628826e-05
2609335	ENSG00000140391	ENSG00000132155	115	0.806060606060606	4.060260414276761e-11	2.6948763316421277e-08
2609344	ENSG00000140391	ENSG00000132429	115	0.7849189570119802	2.8548484697390606e-10	1.2380658021129306e-07
2801531	ENSG00000143420	ENSP00000377770.1	115	-0.7780126849894292	5.152800784209242e-10	1.960243889153658e-07
2801538	ENSG00000143420	ENSP00000418842.3	115	-0.6714587737843551	6.064435038519172e-07	4.375131807871436e-05
2801541	ENSG00000143420	ENSP00000496880.1	115	-0.7260042283298097	2.4480967286218973e-08	3.810798681740042e-06
2801550	ENSG00000143420	ENSP00000266544.5	115	-0.7207892882311487	3.4361022560866234e-08	4.93269062881625e-06
2801560	ENSG00000143420	ENSP00000268668.6	115	-0.7155743481324877	4.786914302304225e-08	6.354716917626033e-06
2801570	ENSG00000143420	ENSP00000359346.1	115	-0.71092318534179	6.39488153969879e-08	7.9258481486291e-06
2801576	ENSG00000143420	ENSP00000297564.2	115	-0.7034531360112756	1.0065074118339092e-07	1.119801572297113e-05
2801579	ENSG00000143420	ENSP00000292907.3	115	-0.7152924594785061	4.8724638411388416e-08	6.44081811627522e-06
2801580	ENSG00000143420	ENSP00000330737.2	115	-0.6816067653276956	3.514875407521167e-07	2.895088033304265e-05
2801584	ENSG00000143420	ENSP00000296684.5	115	-0.741508104298802	8.524800640920174e-09	1.699747847001468e-06
2801589	ENSG00000143420	ENSP00000419656.1	115	-0.6914728682170542	2.0252598505979374e-07	1.90647874799901e-05
2801592	ENSG00000143420	ENSP00000263774.4	115	-0.6768146582100071	4.559547947015497e-07	3.52632059724422e-05
2801595	ENSG00000143420	ENSP00000419578.1	115	-0.702184637068358	1.0856019178065025e-07	1.1862592757945697e-05
2801602	ENSG00000143420	ENSP00000397760.1	115	-0.7192389006342496	3.7949645413485613e-08	5.321872202236634e-06
2801604	ENSG00000143420	ENSP00000252711.2	115	-0.7430584918957012	7.640044263117843e-09	1.5637227403692118e-06
2801611	ENSG00000143420	ENSP00000281031.4	115	-0.684707540521494	2.962489703255493e-07	2.5434755984147303e-05
2801617	ENSG00000143420	ENSP00000423673.1	115	-0.6979563072586329	1.3930506661324094e-07	1.4343446007895788e-05
2801651	ENSG00000143420	ENSP00000492163.1	115	-0.7088090204369274	7.28117056813687e-08	8.750671829285191e-06
2801702	ENSG00000143420	ENSP00000238688.5	115	-0.6852713178294574	2.871173520424273e-07	2.484052715772078e-05
2801706	ENSG00000143420	ENSP00000253452.2	115	-0.7041578576462297	9.649198445752877e-08	1.0842325825600675e-05
2801732	ENSG00000143420	ENSP00000358737.3	115	-0.6949964763918252	1.654556328391155e-07	1.634912342543881e-05
2801743	ENSG00000143420	ENSP00000256441.4	115	-0.7231853417899929	2.9432486053516982e-08	4.385006668144794e-06
2801758	ENSG00000143420	ENSP00000301729.4	115	-0.7255813953488373	2.5170428493863192e-08	3.891167460246642e-06
2801763	ENSG00000143420	ENSP00000356972.3	115	-0.6975334742776603	1.4278907521116182e-07	1.461599832983622e-05
2801767	ENSG00000143420	ENSP00000260665.7	115	-0.7299506694855532	1.88439686001495e-08	3.118307179793927e-06
2801803	ENSG00000143420	ENSP00000381785.3	115	-0.7687103594080338	1.105207975376087e-09	3.536874622324692e-07
2801817	ENSG00000143420	ENSP00000355518.4	115	-0.7411658109332527	1.3158631468680152e-08	2.372158784621392e-06
2801837	ENSG00000143420	ENSP00000155674.5	115	-0.7089499647639183	7.218694556538394e-08	8.694046953312332e-06
2801851	ENSG00000143420	ENSP00000377446.2	115	-0.6989429175475687	1.3148113430101806e-07	1.3721516519291164e-05
2801857	ENSG00000143420	ENSP00000216254.4	115	-0.6966878083157153	1.5000176626274797e-07	1.5174089639500674e-05
2802459	ENSG00000143420	ENSG00000064607	115	0.8634249471458774	4.650988949308173e-14	1.2248509732533346e-10
2802712	ENSG00000143420	ENSG00000090863	115	0.7612403100775194	1.989204580421677e-09	5.56552592835314e-07
2802774	ENSG00000143420	ENSG00000100227	115	0.7946441155743481	1.1971916451586096e-10	6.284355600870797e-08
2802790	ENSG00000143420	ENSG00000100485	115	0.7805496828752643	4.1581657372484676e-10	1.65947757859258e-07
2803003	ENSG00000143420	ENSG00000107758	115	0.8140944326990839	1.8161935080177467e-11	1.4311927341860009e-08
2803243	ENSG00000143420	ENSG00000115307	115	0.8356589147286821	1.705428705013495e-12	2.1982479332528067e-09
2803506	ENSG00000143420	ENSG00000124222	115	0.802677942212826	5.63459721418713e-11	3.4850236388624924e-08
2803691	ENSG00000143420	ENSG00000132155	115	0.875968992248062	6.985069572351258e-15	2.6574239493714367e-11
2803702	ENSG00000143420	ENSG00000132429	115	0.8122621564482029	2.1893169161634567e-11	1.6571916095687943e-08
2804002	ENSG00000143420	ENSG00000140391	115	0.7821000704721635	3.6423056846689776e-10	1.497155713050623e-07
3030314	ENSG00000147224	ENSP00000377770.1	115	-0.7161381254404511	4.620002770355495e-08	6.184060274566308e-06
3030318	ENSG00000147224	ENSP00000418842.3	115	-0.669908386187456	6.579268806097643e-07	4.655051751788244e-05
3030321	ENSG00000147224	ENSP00000496880.1	115	-0.7090909090909091	7.156718574345293e-08	8.637005309068019e-06
3030329	ENSG00000147224	ENSP00000266544.5	115	-0.7430584918957012	7.640044263117843e-09	1.5637227403692118e-06
3030338	ENSG00000147224	ENSP00000268668.6	115	-0.6904862579281185	2.1421242392217045e-07	1.989582776452259e-05
3030348	ENSG00000147224	ENSP00000359346.1	115	-0.7017618040873854	1.1132279253371133e-07	1.209107887124668e-05
3030353	ENSG00000147224	ENSP00000297564.2	115	-0.6841437632135307	3.05649932918324e-07	2.604350609623193e-05
3030355	ENSG00000147224	ENSP00000292907.3	115	-0.7501057082452431	4.596923611287607e-09	1.0594128765884235e-06
3030356	ENSG00000147224	ENSP00000330737.2	115	-0.6813248766737139	3.56956976889616e-07	2.929075190317461e-05
3030360	ENSG00000147224	ENSP00000296684.5	115	-0.7577167019027484	2.605519303687299e-09	6.848379870128754e-07
3030364	ENSG00000147224	ENSP00000419656.1	115	-0.7002114164904862	1.2202252524309642e-07	1.2965150968042118e-05
3030367	ENSG00000147224	ENSP00000263774.4	115	-0.6975334742776603	1.4278907521116182e-07	1.461599832983622e-05
3030370	ENSG00000147224	ENSP00000419578.1	115	-0.7192389006342496	3.7949645413485613e-08	5.321872202236634e-06
3030376	ENSG00000147224	ENSP00000397760.1	115	-0.7185341789992953	3.969387637713941e-08	5.50624601507552e-06
3030377	ENSG00000147224	ENSP00000252711.2	115	-0.7360112755461593	1.2495200878127237e-08	2.2779570280782214e-06
3030382	ENSG00000147224	ENSP00000281031.4	115	-0.6835799859055673	3.153275449019971e-07	2.666783755527067e-05
3030387	ENSG00000147224	ENSP00000423673.1	115	-0.7386892177589852	1.0383793126704183e-08	1.976073082285634e-06
3030418	ENSG00000147224	ENSP00000492163.1	115	-0.7206483439041579	3.4673673945386696e-08	4.967221207084079e-06
3030459	ENSG00000147224	ENSP00000238688.5	115	-0.6816067653276956	3.514875407521167e-07	2.895088033304265e-05
3030463	ENSG00000147224	ENSP00000253452.2	115	-0.7011980267794221	1.1510818869037155e-07	1.2402023370854637e-05
3030489	ENSG00000147224	ENSP00000358737.3	115	-0.6923185341789994	1.9298398816438698e-07	1.838240893137653e-05
3030501	ENSG00000147224	ENSP00000256441.4	115	-0.746723044397463	5.8784697105725864e-09	1.2789846916511775e-06
3030515	ENSG00000147224	ENSP00000301729.4	115	-0.7286821705426356	2.0507773709927037e-08	3.326631923596552e-06
3030520	ENSG00000147224	ENSP00000356972.3	115	-0.7271317829457364	2.2727657296508605e-08	3.599381129708686e-06
3030524	ENSG00000147224	ENSP00000260665.7	115	-0.6997885835095138	1.251025999605928e-07	1.3213720297254424e-05
3030557	ENSG00000147224	ENSP00000381785.3	115	-0.7260042283298097	2.4480967286218973e-08	3.810798681740042e-06
3030570	ENSG00000147224	ENSP00000355518.4	115	-0.7624584717607974	2.8299404367950053e-09	7.309727927291024e-07
3030590	ENSG00000147224	ENSP00000155674.5	115	-0.7045806906272022	9.407416765041733e-08	1.063587303176298e-05
3030603	ENSG00000147224	ENSP00000377446.2	115	-0.6900634249471458	2.1941038768452378e-07	2.0260103336975247e-05
